usdPrice,logId,activePairs,usdValue,satoshiPrice,exchangeLogId,coins,bestPair,buyTotal,buyTotalBtc,updated,coinUpdated,exchangeName,volume,difficulty,pairValue,exchanges,coinCreated,coinId,pairPrice,sellTotal,logUpdated,created,enabled,sellTotalBtc,volumeBtc,reward,satoshiValue
0.000000000052462512,1066603,btc,0.0000000017847956596978524,0.00000144,6627725,3.4316850156181645e-07,btc,2370596.7125786105,3.2733536651226607,2019-02-10 22:11:58,2019-02-01 00:56:09,TradeOgre,0.0,1808099658,1,"4,5,25",2018-03-16 03:12:15,12,0.00000144,823161.00110364,2019-02-10 21:19:52,2018-03-16 03:12:15,1,1.7704834587473457,0.81331234,625.7889394802827,0.000048984115607806515
0.000000000004371876,1066712,btc,0.0000000017568520786654044,0.00000012,6627881,4.3736404324902365e-06,btc,3383412.587718781,0.19874745174508485,2019-02-10 22:12:23,2019-02-01 00:56:35,Finexbox,270342.908,43196244,1,28,2018-11-25 19:28:29,256,0.00000012,546348.3265456888,2019-02-10 21:20:04,2018-11-25 19:28:29,1,164693.50135248958,0.0,190.51989237366942,0.00004823521255901428
0.000000000001457292,1066619,"btc,ltc",0.000000001711711909073381,0.00000004,6627763,1.1304900863222275e-05,btc,147637941.0222887,2.3168700788192704,2019-02-10 22:12:02,2019-02-01 00:56:50,TradeOgre,0.0,1067720984,1,"4,12",2018-03-16 03:12:19,33,0.00000004,132638616.41744623,2019-02-10 21:19:53,2018-03-16 03:12:19,1,34509082.735112496,0.6222776,12264.009470718405,0.00004697379397113548
0.000000000016394535000000002,1066703,btc,0.0000000017075046218714263,0.00000045,6627869,1.0412823876603677e-06,btc,0.0,0.0,2019-02-10 22:12:21,2019-02-01 00:56:45,Raisex,0.0,72246168,1,26,2018-10-22 02:08:48,231,0.00000045,0.0,2019-02-10 21:20:03,2018-10-22 02:08:48,1,0.0,0.0,76.46496095136496,0.00004685770744471655
0.000000000055588884,1043148,btc,0.000000001563441028578361,0.00000156,6499610,2.813138763754517e-07,btc,3.303e-05,0.49487621,2019-01-26 14:49:40,2019-02-01 01:12:36,StocksExchange,0.0,128560968,1,5,2018-04-04 19:08:01,75,0.00000156,0.00015937,2019-01-24 18:20:52,2018-04-04 19:08:01,1,1.42844212,0.0,36.1659842586604,0.000043884964714570464
0.000000001092969,1066661,btc,0.00000000150294177389749,0.00003,6627832,6.396518623741301e-09,btc,258134.47990522181,1.7852919968481302,2019-02-10 22:12:11,2019-02-01 00:56:00,Graviex,1000.0,1075436053,1,"4,5,17,20,22,25,28",2018-06-24 20:29:51,142,0.00003,31885.16995191736,2019-02-10 21:18:17,2018-06-24 20:29:51,1,30.254686935281313,0.025255633087,7.000270261482137,0.00004125086616488964
0.000000415917510032,1066593,btc,0.0000000014627316547545098,0.01140056,6627892,3.081255155708528e-11,btc,546450.30796532,29.771522625094892,2019-02-10 22:11:57,2019-02-01 00:56:48,Livecoin,1392.05387432,102833322613,1,"3,4,5,10,11,12,20,21,22,24,25,26,28",2018-03-16 03:02:55,1,0.01140056,35559459.18539439,2019-02-10 21:19:51,2018-03-16 03:02:55,1,21251.135702906828,0.0,3.174164380680812,0.00004013013584863463
0.000000001033948674,1066654,btc,0.0000000014465777704174565,0.00002838,6627821,1.411502171306864e-08,btc,37142.85193416031,0.69422182720621,2019-02-10 22:12:10,2019-02-01 01:12:38,TradeOgre,0.0,198832619,1,"4,7",2018-05-30 20:52:08,120,0.00002838,52668.183744951326,2019-02-10 21:19:58,2018-05-30 20:52:08,1,115647.4463926475,10.05389046,2.8592364728886452,0.00003969921513431445
0.000000000123505497,1066650,btc,0.000000001205851081834081,0.00000339,6627817,9.704045490515635e-08,btc,462643.43928607524,0.46718012828352795,2019-02-10 22:12:09,2019-02-01 00:55:56,TradeOgre,0.0,201110013,1,"4,5",2018-05-22 14:58:44,113,0.00000339,62974.94616559207,2019-02-10 21:21:38,2018-05-22 14:58:44,1,1.203939692311328,0.08099961,19.708790348212837,0.00003309468261493947
0.000000000010565367,1066664,btc,0.0000000011955527283204077,0.00000029,6627837,1.1324788934513952e-06,btc,44731338.594218865,8.230667960182718,2019-02-10 22:12:11,2019-02-01 00:56:46,Bittrex,8235811.47523586,33477368,1,21,2018-06-26 02:37:53,145,0.00000029,76206280.36499137,2019-02-10 21:21:39,2018-06-26 02:37:53,1,39.00370888063545,2.40864689,150.00000000000003,0.000032798491764388596
0.000000000065213817,1066660,btc,0.000000001189479832708572,0.000001790000000000000014290326734445191192435231641866266727447509765625,6627828,1.965067980739216e-07,btc,371659.576548519,0.11913779477761514,2019-02-10 22:12:11,2019-02-01 00:55:54,Crex24,0.0,96551800,1,"4,12,12",2018-06-15 14:42:12,137,0.000001790000000000000014290326734445191192435231641866266727447509765625,190520.55697810624,2019-02-10 21:21:39,2018-06-15 14:42:12,1,11983.013636652664,0.055692853281055,19.23178080018463,0.00003263081269361111
,1066653,,0.0000000010969812460686319,,0,3.0084309992917595e-05,,0.0,0.0,2019-02-10 22:12:09,2019-02-01 00:56:07,,,391334,,,2018-05-27 20:04:07,118,,0.0,2019-02-10 21:18:16,2018-05-27 20:04:07,1,0.0,,13.120571007765125,0.000030084309992917595
0.0000000000024409641,1066707,btc,0.0000000010890192678168295,0.000000067,6627875,4.852422847080411e-06,btc,16258624.677665198,0.1358797082429006,2019-02-10 22:12:21,2019-02-01 18:19:45,Graviex,23168164.1821,907651383,1,"20,22",2018-10-25 00:48:09,237,0.000000067,27513589.96961113,2019-02-10 21:20:03,2018-10-25 00:48:09,1,14.626504007133924,1.405085808715,4490.761116268178,0.00002988689824405549
0.00000000009472398000000001,1066697,BTC,0.0000000010029448722587424,0.00000260,6627863,1.0586074996938367e-07,BTC,312524.7452796214,0.4602028854064532,2019-02-10 22:12:19,2019-02-01 00:56:51,FirstCryptoBank,0.0,62518352,1,22,2018-09-14 17:32:41,217,0.00000260,380773.5003038232,2019-02-10 21:21:43,2018-09-14 17:32:41,1,12676.96397219966,0.00734235,7.196588109001946,0.00002752379499203975
